event_id,timestep,regime,true_direction,predicted_direction,confidence,volatility,latency_ms,liquidity,spread,order_imbalance,drift,monitor_risk_score,unsafe_condition
3635,635,volatile,-1,-1,0.8488837191193641,0.8574469125203665,22.523579352948556,0.4600991595321482,0.04364411578716763,-0.5284278115199008,0.25077104341859036,0.47506944177391874,True
3636,636,volatile,1,1,0.8499101322940734,0.7082270509704562,25.546138823112628,0.650029137622245,0.06318699021330514,0.4091830154879761,0.22976616830445143,0.4061506907473141,False
3637,637,volatile,-1,-1,0.7291586998828223,1.0,13.424273845910601,0.551076617306097,0.0813711042594526,-0.11867194921345448,0.18012471442636577,0.46554343994320796,True
3638,638,volatile,1,1,0.5700619159116762,0.8239733992135146,21.026978774930146,0.39852301907457044,0.03814223665306961,1.0,0.18866359315937073,0.5159808007947664,True
3639,639,volatile,1,1,0.5231542129701714,0.7009032347146706,19.113743053642395,0.3487619778749065,0.033277544226344755,0.39823085296846217,0.15154787261144312,0.5364046945540087,False
3640,640,volatile,-1,-1,0.6778227685470741,0.6791917214077339,24.001623836994494,0.7556335312468747,0.024351644854809833,-0.7729783819997849,0.17856831924819627,0.521861590704351,False
3641,641,volatile,1,-1,0.6779202931772068,0.8915238540113479,24.007360150531465,0.22039102502140812,0.0334511318388869,-0.41943888664443685,0.16730790484489702,0.5359427058563611,True
3642,642,volatile,1,-1,0.509735949508717,0.6541095729744839,32.024070844648,0.45288794288326045,0.040356572748530696,-0.05325573502639047,0.14586081921027416,0.5148725261684118,False
3643,643,volatile,-1,-1,0.8001044514318149,0.6833463088656132,26.985410830478138,0.23001994780943708,0.003329355288591504,-0.37716572234669954,0.20131095928435114,0.5042710229577825,True
3644,644,volatile,-1,-1,0.6087440402678321,0.6505512182327806,31.432287374756292,0.5717268911570725,0.043378121368661975,-0.6813987823960608,0.20093604179319816,0.4560318943971854,False
3645,645,volatile,1,1,0.6303410758121557,0.6263196880532561,29.559485145922096,0.46679875598890985,0.0311221118570454,0.6222782905323601,0.1966624123556508,0.33514897473015337,False
3646,646,volatile,-1,1,0.7771213867208431,0.637014158373167,24.355793281740148,0.2581390270643641,0.05344471481086454,-0.10893645544019248,0.21184136237571097,0.44188667374331264,False
3647,647,volatile,1,1,0.8273621106672615,1.0,35.03086801331092,0.32531837394573515,0.1001908754722888,0.009952049181736644,0.22827399064221426,0.851609729081862,True
3648,648,volatile,-1,1,0.5370915789320514,0.8962375425631096,1.0,0.48791256218197865,0.01817586876387786,0.5832424384403048,0.2510109985384089,0.5431222151980579,True
3649,649,volatile,-1,1,0.46372284777075845,0.7777371823061281,22.489598513018308,0.5333633471102959,0.0830409662493105,0.05040746150209641,0.22437911610308348,0.5507609537871959,False
3650,650,volatile,1,1,0.8528480879873475,0.6613886709002176,20.03316483841721,0.13249870896549698,0.09951388637969649,0.24249918746039145,0.23513298764556329,0.6349068621928158,True
3651,651,volatile,1,-1,0.70270443233874,0.660219969470497,28.266541969992875,0.3546827352652675,0.08187286617838305,-0.3163199400100457,0.22925885784947234,0.604420732598879,False
3652,652,volatile,1,1,0.8094876234810486,0.6860764225471967,19.073564309779048,0.5120256538167414,0.06608844609069164,0.375267282955396,0.21069844229781676,0.44003391585599233,False
3653,653,volatile,1,1,0.6951040147764053,1.0,33.280175649620304,0.700834586253497,0.09038957026933817,-0.0319112806537043,0.21167190276140818,0.5658128019252948,True
3654,654,volatile,1,-1,0.4267572320756394,0.7811124784797098,35.10201336447153,0.6370867914021432,0.07291948713936887,-0.18733208263171697,0.1747515282256249,0.4755239997488088,False
3655,655,volatile,-1,-1,0.7179229680568416,0.8514941233885208,9.941040924699806,0.40261662229898476,0.08509096041909231,-0.732743017752975,0.1936329945404649,0.5708235956610779,True
3656,656,volatile,-1,-1,0.9170639821106985,0.7687453595468831,29.183577630455183,0.6648208089631791,0.06021927180223727,0.3963165181581494,0.1877010539467716,0.3939856379760456,False
3657,657,volatile,1,-1,0.4527345575139199,0.6049473023526424,11.052650042814447,0.429053803816103,0.030627243386138314,-0.5081458965552706,0.17792689864365474,0.359606346326508,False
3658,658,volatile,1,-1,0.5866434798097651,0.7528945714440052,32.1567669987821,0.0,0.08619503699912334,-0.06451019731336527,0.17510207568583525,0.7205846337881886,True
3659,659,volatile,1,-1,0.8090108911233703,0.5757912150644399,20.77480655711576,0.7456247582349691,0.12230061364839628,-0.009950479694834868,0.17166116194564432,0.41112366976018383,True
3660,660,volatile,1,1,0.6774073913708105,0.9188007272341767,16.90945027193856,0.5667775411129417,0.04882968611297048,0.23505647596253532,0.19500460763487187,0.3809427781306801,True
3661,661,volatile,-1,1,0.5621525138052794,0.6249651530228083,5.855302208662618,0.5200429020869729,0.057635541694342006,-0.03790267099568667,0.17258526428487636,0.3806633981614728,False
3662,662,volatile,1,1,0.5309436491442552,0.6506884803895449,25.211572822608236,0.4883027248426998,0.059776646199033105,0.7074060545789138,0.1647214239250227,0.5221101439136725,False
3663,663,volatile,1,1,0.8072480891868932,0.8580023821530111,12.386042617310672,0.5416684846883637,0.020197412125988724,-0.2403018145832161,0.16025642035754772,0.4753267680515653,True
3664,664,volatile,1,1,0.6163162857164073,0.6290726922283877,8.303030634453862,0.49025855770122484,0.035451665924653875,-0.17659366183780478,0.13820250604609824,0.2686387377562067,False
3665,665,volatile,1,1,0.5023555134030524,0.7012927619293934,28.363635978291942,0.43663879006796436,0.06431117203789173,0.6497138375366931,0.14151034823545466,0.6040969136952199,False
3666,666,volatile,1,-1,0.4465017945309476,0.33699194411333655,37.64257928641397,0.37232495423678047,0.05417035243972923,-0.42811110118018225,0.1264561299634872,0.4034242720984525,False
3667,667,volatile,-1,-1,0.7491824676180567,0.6813192786728776,30.510395355109264,0.5060840844918273,0.056583012409914916,-0.6554977824398227,0.09709093765404474,0.5219239410225182,False
3668,668,volatile,-1,-1,0.49878528669332584,0.8199555057795901,8.693111176540196,0.33272124960623617,0.056960297527152676,-0.5621162221105498,0.10811760261489403,0.616074727676585,True
3669,669,volatile,1,-1,0.38598585308412925,0.6400773962093653,24.481612760850123,0.28312499671212776,0.05377919046530239,-0.6875576459755066,0.1403759381979685,0.5083259082856386,False
3670,670,volatile,-1,-1,0.798299781364273,0.8180300441116595,34.297814477110535,0.5372535605215748,0.037553541010627946,0.622324470912389,0.14138101027634692,0.37257007915240326,True
3671,671,volatile,-1,-1,0.7098661902919237,0.7315000027740771,24.477205228560813,0.6652603079533607,0.06754397051826332,0.1103699556000921,0.13923675836868807,0.6088888328632869,False
3672,672,volatile,1,1,0.5920414871096606,0.8968402794079127,29.99958819530372,0.3457527878966134,0.06485274059036567,0.01916576698653305,0.13665085732201374,0.4406939095219944,True
3673,673,volatile,-1,-1,0.6750225783867217,0.6223442000669861,20.760179306515703,0.37792272128431625,0.0345045592871947,-0.4774194239426325,0.1259128125511828,0.43314041026595845,False
3674,674,volatile,1,1,0.9633438812196294,0.698789381291172,21.585400593630908,0.1827285198142906,0.06717102360040689,0.6466339892172761,0.15021871238709797,0.6736825057429415,True
3675,675,volatile,-1,1,0.7594424426109229,0.5147682081916625,18.30196195307213,0.25091528728025825,0.0412400115670382,-0.045007893783376995,0.15216490790028048,0.39865282835812904,False
3676,676,volatile,1,1,0.7049593081906629,0.7168695994679143,33.198639885847854,0.2613490609780359,0.07260893442197544,0.13125078417688574,0.10680910162078555,0.5401220973322187,False
3677,677,volatile,1,-1,0.6942655187454707,0.6699505321788449,34.15569589222671,0.6648210948776436,0.05550279350293329,-0.47007803968338935,0.13183685949226986,0.44183158947158024,False
3678,678,volatile,1,-1,0.5969404323842602,0.8791806162021286,19.550969244149343,0.1753229327682989,0.06667454587679289,-0.7235475063284353,0.15163006589499592,0.6149821055282422,True
3679,679,volatile,1,1,0.47161280170815667,0.6426949936738977,35.37078846651882,0.5695277784621973,0.06136914095741174,0.8686665489324481,0.16405279089345162,0.4135357340607455,False
3680,680,volatile,1,-1,0.30655815824596105,0.6671194554685068,8.730608428659853,0.4437202228407874,0.05487339504184778,-0.6572322207483561,0.10678780888451342,0.39839258732439947,False
3681,681,volatile,1,-1,0.4526934102754604,0.6293955821411906,23.800330416980476,0.6004163990558765,0.06445735596989674,-0.3941555888418,0.10672608281805625,0.5301209585665092,False
3682,682,volatile,1,-1,0.3593945551847455,0.7366137906934996,9.759062418525392,0.6998819640218321,0.07755762601035156,-0.2885984409284297,0.1253910929349569,0.3923038878558369,False
3683,683,volatile,-1,1,0.6180193565053301,1.0,12.4840461916907,0.48394736715600034,0.05961198351704993,1.0,0.1332933901498719,0.6100335811938714,True
3684,684,volatile,1,1,0.6430084651976012,0.20909840941443625,9.712507955583973,0.6930672453508873,0.05925729905524228,0.3440380294240317,0.1375582657773656,0.16042978414267084,False
3685,685,volatile,1,-1,0.6395460662999481,0.7284379839009566,18.380155843289593,0.7664847666672421,0.04802648704899771,0.6052382587392193,0.15611337136618686,0.5180646305615962,False
3686,686,volatile,-1,1,0.6416974415879052,0.912057493113149,33.708935998791866,0.7296230104990815,0.011440755004834255,0.22585331366381012,0.15899031899271077,0.557538327329795,True
3687,687,volatile,-1,1,0.6766038440714411,0.6611906871854165,25.529500172793185,0.36430792295706693,0.058048459400183536,0.29225061721808254,0.1837299568959981,0.5050429399028051,False
3688,688,volatile,1,1,0.5897130694057344,0.8177532877031692,19.489416459134848,0.13053777342107714,0.02558624251844354,0.8021916685455932,0.18703780630079173,0.629196133696194,True
3689,689,volatile,-1,1,0.6521940391813551,0.9154780087409762,24.427670129399992,0.46243045313826764,0.04311589835884893,1.0,0.18871681316840314,0.6807450469525583,True
3690,690,volatile,-1,-1,0.5862352673232258,0.6992614046563906,1.9794870026841487,0.5155601543313006,0.0358320792291937,-0.443280644172217,0.20687577820462233,0.3264861583159726,False
3691,691,volatile,-1,1,0.6795875904138058,0.6419926615330276,33.452038854793976,0.1324850321351182,0.0394461052748476,0.9357146156132314,0.19878207570270204,0.48018014483260796,True
3692,692,volatile,1,1,0.8911715823532899,0.8779483764167624,1.0,0.4968860438269011,0.040736805993688216,0.7610824391580351,0.17636405757562038,0.5062124995605884,True
3693,693,volatile,1,1,0.8212415003305598,0.8119498829597288,17.92466890315856,0.022791668859436454,0.0692556304324973,0.05348861200378452,0.17644205532463944,0.5391284904434629,True
3694,694,volatile,1,1,0.6952091439863164,0.7294974043394447,25.561699921183365,0.7631623560092216,0.06558100540894994,0.3822015916038901,0.1885281064609178,0.31984135491268856,False
3695,695,volatile,1,-1,0.6593475554978825,0.8324227971726028,32.00534999508615,0.569347149898457,0.06026217572547746,-0.34472173715950716,0.20735634057452604,0.4110290972407194,True
3696,696,volatile,1,-1,0.3653422088563901,0.8866641040119401,29.67697928452773,0.3346745845239728,0.08794999681642449,-0.7776858497263701,0.22614346110041145,0.6506822431760714,True
3697,697,volatile,-1,-1,0.47378121164054193,0.7345233609081736,26.20416576035401,0.5048247916732759,0.13415939939352536,-0.25179831439483535,0.22476356967000508,0.4177083950979299,True
3698,698,volatile,1,-1,0.6453514515762382,0.7879501625434493,44.26039080263568,0.5273278225217155,0.0703419632982267,-0.28938428497241564,0.22131494805314686,0.5426733913710164,False
3699,699,volatile,-1,-1,0.9030828217186962,0.8193058707508546,50.85312506820428,0.5701760472441623,0.0802138475117091,-0.16162099385372986,0.20935712725955502,0.3271344147050704,True
3700,700,volatile,-1,-1,0.5475971804919868,0.6721609630264999,26.799948350943204,0.49533836809709836,0.06458133432840721,-0.2949656090485264,0.21441125637123123,0.5280322177098149,False
3701,701,volatile,1,1,0.7221258446862493,0.9162977055885139,25.247122671577117,0.6556157114751114,0.07337066929842945,0.09536558123662253,0.1810189523482594,0.5836794177911261,True
3702,702,volatile,-1,-1,0.7814408972351751,0.583512501574441,24.535141625297605,0.2572676957644907,0.016569169578627176,0.7453488536199937,0.18148509856899728,0.4508244136466903,False
3703,703,volatile,1,1,0.6339627418922535,0.7242269429136093,19.58270953025668,0.4576180772377637,0.001,0.4937246951654908,0.23914460777109975,0.5335630556575615,False
3704,704,volatile,-1,-1,0.6724864174465087,0.8560155372745231,31.181476075536086,0.8048867733660638,0.0046562866706545275,0.24537991740312926,0.2088980038854306,0.4946335159428809,True
3705,705,volatile,1,1,0.805854059878328,0.5827428416775742,41.95508759570133,0.4197207587588967,0.04193014758211511,0.5866819949062045,0.21207221405920673,0.43253650674890776,False
3706,706,volatile,-1,-1,0.7351460992887456,0.8726694418730474,1.0,0.525873568341429,0.09180808590550626,0.33822502474589333,0.2197008010492108,0.4480788005231408,True
3707,707,volatile,1,1,0.7357580111720006,0.7715325245797262,24.803139178379617,0.3024649002613761,0.06414258423751316,0.05533021360652279,0.22988429567212393,0.6412614803891581,False
3708,708,volatile,1,1,0.5824782234006932,0.9398174285934443,44.546382935566065,0.8714027569797334,0.04775838532033548,0.35454349483343783,0.2104062361372421,0.5749909545438049,True
3709,709,volatile,-1,-1,0.7156390909544743,0.8339994724590732,31.48453395107802,0.533685521868119,0.07188583565620628,-0.5218197494947284,0.2208172841486616,0.5375513232562339,True
3710,710,volatile,-1,-1,0.6642921343202793,0.7165860044035746,31.64572627476646,0.2566297131337217,0.06634823247395252,-0.5780609871283453,0.21002326965749363,0.4413475574380434,False
3711,711,volatile,1,1,0.6717865326669111,0.7728355960919103,7.236660746695442,0.681790181383573,0.02329253520839092,0.5066580185811271,0.18094862389419356,0.4657704646405666,False
3712,712,volatile,1,-1,0.5042034298730549,0.7801659267418756,35.02852436777037,0.29079000283411655,0.06912679891599748,-0.43627482954329033,0.20037497809042437,0.6123989364300266,False
3713,713,volatile,1,-1,0.5761807748306004,1.0,38.82029793417255,0.6059760493114585,0.07837439355904567,-0.9537329973641357,0.21384577608353453,0.6192953621083237,True
3714,714,volatile,-1,-1,0.5984411099875141,0.7521265354454867,28.953077039883024,0.6698571022204477,0.10985107445352717,-0.4621226663301016,0.19422947376355143,0.30088074947516186,True
3715,715,volatile,-1,-1,0.721692568839725,0.717613238935622,18.598383555088354,0.8501522507994419,0.055208966274633745,-0.5005398641679827,0.18312338079431414,0.4329563097873105,False
3716,716,volatile,1,-1,0.5288955789938639,0.707802243748024,31.683641896059612,0.5265937165683401,0.09939893926787075,0.05492059000385208,0.17122599458985455,0.539807502899182,False
3717,717,volatile,-1,1,0.44950688053945914,0.7620534874823632,13.643758081948757,0.49781212429220395,0.04652722071002989,-0.2546869084710426,0.1372509325854461,0.4296894777848167,False
3718,718,volatile,-1,-1,0.4471972453819965,0.5651587938820336,12.182121953741149,0.12291239712848456,0.11499824838082834,-0.5611859147896503,0.1530566162949895,0.49560887930185227,True
3719,719,volatile,-1,1,0.7126452327023007,0.6795409296559665,35.98205243351907,0.4042348769239026,0.042159890457459985,0.0569564143680894,0.16955556876403177,0.5277634599048612,False
3720,720,volatile,1,1,0.8244833702298847,0.5844503544897547,39.45141283385165,0.358416361627229,0.07301890998714108,0.713814660580175,0.16270621402990723,0.5740382439188214,False
3721,721,volatile,1,1,0.6073204245009696,0.6039929598860045,17.38555266791466,0.45449409590188056,0.06411138547346872,0.14594002775853432,0.16212630110612866,0.4247785576778516,False
3722,722,volatile,1,-1,0.6754335279444794,0.8570640765627071,12.331962243530866,0.3932251570012008,0.0942184215489944,0.12658530686157787,0.16449051878706208,0.6214593072773246,True
3723,723,volatile,1,1,0.5765297780490505,0.7408928458168188,15.822028316928078,0.6279556925117388,0.09090460162656733,0.36640760431104824,0.1695217272391326,0.390599448725025,False
3724,724,volatile,-1,1,0.537001925337186,0.6228892654122924,28.505218106930812,0.38794460519136376,0.030638907032866026,0.5981689438939892,0.14167757096571415,0.4207399168803056,False
3725,725,volatile,1,1,0.6457608304114671,0.7126377017412927,12.243972989813905,0.57345184914421,0.048415572149177494,0.8707968209287662,0.15179871170156148,0.489987749418366,False
3726,726,volatile,1,1,0.6811372720745601,0.6958311955474388,41.42513699870594,0.46901333403874007,0.10968694931062567,-0.1485580739214255,0.12739101834401467,0.5571803744296825,True
3727,727,volatile,1,1,0.8104651922659146,0.7420597915077197,20.55367354912412,0.3765819153025198,0.05917598191120202,0.2738915586134365,0.14155954148646985,0.6634799676519243,False
3728,728,volatile,1,-1,0.5237376259252989,0.5058736596408475,30.35064429417388,0.36200215149923365,0.07678103742275608,-0.15561372233409265,0.11939310085612681,0.5113682359187857,False
3729,729,volatile,-1,-1,0.6724504757938475,0.5655278339623598,16.818965477704797,0.5345642009629092,0.02934732840559537,-0.2581845613416136,0.0921701016411037,0.29224707604654077,False
3730,730,volatile,1,1,0.8240518101919548,0.5129390378053418,32.740931900949356,0.7394050809384625,0.049951544339351485,-0.19602526319407854,0.091581331374857,0.2509596537885131,False
3731,731,volatile,1,-1,0.5886391167386282,0.594112948585464,33.714795163498565,0.3612074534839235,0.03836891318129536,-0.03905014941605356,0.09052063150817642,0.5530454743808996,False
3732,732,volatile,1,1,0.6371496807757266,0.6208616260681407,5.607881691423017,0.5011410383626405,0.0792622062582646,0.39583006204924964,0.09269927119289395,0.38672609391115786,False
3733,733,volatile,-1,-1,0.7536898428494706,0.5722105905432527,17.435442690993813,0.5811769064208931,0.0743271958242077,-0.2917517691007234,0.0739252857430744,0.4962363175878438,False
3734,734,volatile,-1,-1,0.858972679806619,0.8424819807664268,23.746106790503948,0.4901778534610351,0.08652850882493798,-0.44488442691921015,0.07819557336739336,0.5249959963745461,True
3735,735,volatile,1,1,0.8678283142097963,1.0,19.373470072357414,0.17640836085092865,0.02888135178158142,-1.0,0.08444345853934612,0.6525712589302554,True
3736,736,volatile,-1,-1,0.534552012722528,0.8547270641937343,36.330151325115295,0.5775130455631915,0.07002350269472109,-0.10257485593542603,0.10889820081143668,0.5387909420048109,True
3737,737,volatile,-1,-1,0.5415638345061231,0.6464669868695326,18.735828228463134,0.2198254831529261,0.05685782127527117,-0.0832268437906929,0.11276856396947457,0.5454426537065392,True
3738,738,volatile,1,1,0.8598717884328859,0.761550010820284,34.379965857348985,0.22331778393922747,0.001,0.19060315844392872,0.10021915542614725,0.6060110580576615,True
3739,739,volatile,-1,-1,0.679747277132533,0.7172285737569659,31.391203670535884,0.2594015710346249,0.06744275133962198,-1.0,0.07190519831509021,0.5836309450664362,False
3740,740,volatile,1,-1,0.27199916846978006,0.6326371635582398,24.02148697785625,0.46770860755634824,0.08777546022640953,-0.5892459328915209,0.03960191108286064,0.5552052688753322,False
3741,741,volatile,1,1,0.6178137672949422,0.9233504584554657,34.447628793799275,0.32283568954672714,0.09482575727463138,0.8052262361193552,0.04642905039680162,0.5375189853437257,True
3742,742,volatile,-1,-1,0.6585341250638711,1.0,7.050273576461141,0.23656633954889128,0.05487440325653452,-0.5293443765989986,0.06317605652743627,0.646608221434031,True
3743,743,volatile,-1,-1,0.6762402815835238,0.5039364656796759,24.614722813650282,0.5648465200494901,0.07627137523442111,-0.34299058004464555,0.044378626662309566,0.42481536380859347,False
3744,744,volatile,-1,1,0.6870899806917463,0.9410173319680464,16.107366173512972,0.4911662618081797,0.06923161422382425,0.2211946358807937,0.049772441022480796,0.5450954297096294,True
3745,745,volatile,1,-1,0.4499165050012809,0.635961964410046,24.085735491034995,0.6326910613535641,0.03654972127490694,-0.2138567143872696,0.04609143115752277,0.21988995110454443,False
3746,746,volatile,1,1,0.8509745342403511,0.6867781134830777,19.857193541768435,0.36378770511201525,0.03331850724694532,-0.20961104683361254,0.06125831883716275,0.34889685587036734,False
3747,747,volatile,-1,1,0.6199185464532535,0.7703524523452611,26.355877204963893,0.4821960970025708,0.05475725248452809,0.28373081989963556,0.07950815773299443,0.537909497311822,False
3748,748,volatile,1,1,0.5398842969094525,0.9553159762474865,25.367223524548972,0.6415249371613391,0.049486089121807,0.8474300936526085,0.03167335029817257,0.565164283500262,True
3749,749,volatile,-1,-1,0.675273683804497,0.7675364669747164,27.092977743334252,0.25931580757104994,0.057847204849827444,-0.7549526538249333,0.053490724831009785,0.6121366253506217,False
3750,750,volatile,-1,-1,0.7892533917918577,0.7877500866830606,27.611125173386803,0.37620877094179095,0.045262409616362846,-0.471504806471847,0.0588147358336072,0.5453720618223337,False
3751,751,volatile,-1,-1,0.7255387063157245,0.8527644337128595,32.26107945220603,0.6748947870173491,0.06088274743543449,0.11090336890132746,0.04759399496725747,0.42539375199283946,True
3752,752,volatile,1,1,0.773056262026447,0.8753662686763515,10.190837745130885,0.5005648738569779,0.02878359261908621,0.6944608442718603,0.036951138594525534,0.40325421578963755,True
3753,753,volatile,1,1,0.637761750827256,0.8004324274415272,31.413363857909086,0.4698890566968229,0.0935397286122164,0.565070204144406,0.03762252982640614,0.4160210285574683,True
3754,754,volatile,-1,1,0.6576675307883972,0.8752978385761621,7.0641137379758945,0.4908967095229941,0.009825846206004858,0.5354094149967428,0.02696569090956376,0.4710855991962577,True
3755,755,volatile,1,-1,0.5242153264102936,0.6310292767204337,1.0,0.7195739127181968,0.05305962277355228,-0.19473061166585914,0.007128851913669587,0.4989807412319839,False
3756,756,volatile,1,-1,0.9364631923139035,0.46061387241271257,48.73243691175061,0.49503847040971033,0.050004551398533416,-0.46266298209205947,-0.007860146470464133,0.45193911736212694,False
3757,757,volatile,-1,-1,0.5352767255321229,0.9967376482318571,13.972961050088418,0.5058110808770869,0.05197216003508761,0.12015378636177187,-0.029879288991883697,0.49849142887418496,True
3758,758,volatile,-1,1,0.9577131287224816,0.5644843660608618,19.634506435343475,0.496876304509221,0.0339174647860553,0.15362819484149703,-0.001371428835875482,0.4084035613940112,False
3759,759,volatile,1,1,0.5868392458850062,0.6399419034132712,2.6367371707779945,0.20911758333730773,0.017225735197089587,-0.07751708746944919,-0.0001875136642017506,0.4346638565612856,True
3760,760,volatile,1,1,0.8979714468775895,0.6750195027138074,19.926428868595938,0.5866716952625658,0.06157859316196755,-0.24132337871543919,0.04748599987997758,0.31207961900647707,False
3761,761,volatile,-1,1,0.6958417013210114,0.6499490389115254,27.924134912405734,0.3477669646468262,0.050541680659267466,0.09753201176548831,0.055323609155841426,0.5312254938126867,False
3762,762,volatile,-1,-1,0.592660874286121,0.6178526901619215,28.455322170317118,0.2673827533220307,0.06542522837808874,-0.6260858374391391,0.06774773936339273,0.5272778282336804,False
3763,763,volatile,-1,1,0.6639260058051835,0.794071566580594,10.88135401687488,0.1820110069604408,0.014294696515531696,0.05424309653483883,0.04533858020201125,0.5102743732632316,True
3764,764,volatile,-1,-1,0.6505866363864465,0.7952068932789567,20.001998530951123,0.21976354403170545,0.09840312204854762,-0.8707521074401885,0.04072605793929918,0.7808531596015607,True
3765,765,volatile,-1,-1,0.7584789411292523,0.8172168258932415,29.76316923457035,0.08813839298173076,0.053510854527739904,-0.1886663838138839,0.04226281659909768,0.6338081861304425,True
3766,766,volatile,1,1,0.7407014210337557,0.8064584608030096,28.09286334747084,0.31318453459107976,0.001,-0.05184674071959039,0.028784812498425856,0.6710037814203391,True
3767,767,volatile,-1,1,0.5310966199403079,0.6593924861452632,26.69063382532476,0.42024782700958485,0.05994684156271432,0.6043518119987885,0.01894724306115439,0.4362282868196762,False
3768,768,volatile,-1,-1,0.6594598029548637,0.6600351012563008,34.34783842515465,0.688798967453134,0.043536078718056585,-0.03830346604949886,0.027839934109261315,0.3174098371355015,False
3769,769,volatile,1,1,0.7677221335116126,0.8915932940181478,23.98926246788239,0.5079582389823734,0.02711530835762284,1.0,0.03714298368060496,0.45736946979630644,True
3770,770,volatile,1,1,0.5934648853005687,0.6426769121525291,41.77776114460928,0.5449216616152999,0.08590678186789627,0.16139119026856963,0.00884688528474144,0.6229199596478379,False
3771,771,volatile,-1,1,0.4587467054122182,0.6402978092012446,21.60107669379786,0.7291009994229217,0.07842112409535842,0.2921190619352083,0.01485490463162174,0.36356700718568663,False
3772,772,volatile,-1,-1,0.8536966613252612,0.862080753580189,33.54671040816156,0.0,0.06386295083448769,-0.6841357637665055,0.026561146501277767,0.5853712601443466,True
3773,773,volatile,-1,1,0.6399740692841475,0.7186190209110345,33.873964285214846,0.5693745907286248,0.05709414037643532,-0.15323369531123643,0.014065966384402816,0.5281741113865758,False
3774,774,volatile,1,1,0.53706659246742,0.6442986201029786,5.334857557021799,0.5566352569237356,0.06762834441812048,0.17499694290797096,-0.0005860088554660646,0.38663236570052417,False
3775,775,volatile,-1,-1,0.579540824547021,0.6465338043845991,30.360955860697317,0.6475556896194296,0.015657160313221417,-0.7000397967251881,0.008762914760247077,0.4519141976320817,False
3776,776,volatile,-1,-1,0.4208884811839977,0.8931551490147667,17.68389693128299,0.17301142018324106,0.06034045786084419,-0.8882854973315734,-0.045696194524857986,0.5701730194533206,True
3777,777,volatile,-1,-1,0.8473565747475563,0.8124687722752367,13.259016098529052,0.3930253545007222,0.08648763690138808,-0.2631692966510264,-0.04565214304551116,0.4818777197558606,True
3778,778,volatile,-1,1,0.6764006481981034,0.7565874121968389,19.995441104483973,0.3315371489518439,0.08113443805796366,-0.11346070749743542,-0.011070587958092173,0.69579508701053,False
3779,779,volatile,1,1,0.5675740075873419,0.5516450277370548,27.46793342554089,0.2629025937506019,0.029526751108380194,0.598435369507635,-0.0659591543182333,0.40893420627545013,False
3780,780,volatile,-1,1,0.6709511298082208,0.7609772527068328,6.609952337730753,0.9123893880674592,0.06022209249476794,0.7287913844477967,-0.04859045165851013,0.298153821319886,False
3781,781,volatile,-1,-1,0.9979701697991215,0.6917890025393143,25.61926216285402,0.39514376944902574,0.02737515546416608,-0.7464110192887464,-0.03708230925305193,0.521697522452651,False
3782,782,volatile,-1,1,0.36449258926469985,0.589878349489119,22.928691653926265,0.6615055642322145,0.05973572319611563,0.9645537454219335,-0.06745191317768404,0.18520948332412565,False
3783,783,volatile,-1,1,0.4938858929528517,0.6354080116025778,37.909911314875544,0.6225076553105272,0.0368728538694648,0.5274875337496452,-0.05647176779863426,0.5070367113057831,False
3784,784,volatile,-1,1,0.36143319556910086,0.8279545191166103,17.679982125247015,0.2379389490595033,0.033673517455584584,0.32228158458019407,-0.03530980498738988,0.7012504587890492,True
3785,785,volatile,1,1,0.8527961441348934,0.9123803471551045,39.75922494615503,0.40066213891699787,0.06467484403572861,-0.4322275294376383,-0.060169359203744256,0.7024603993901368,True
3786,786,volatile,-1,1,0.5665519292997091,0.5688965000449366,30.242208037112004,0.5048427013720798,0.037757078240642006,-0.40581585157044353,-0.07507772683389335,0.35297842821312,False
3787,787,volatile,1,1,0.6642653128160244,0.5877624980721954,25.19432659493296,0.5652217574357195,0.0360272300030363,1.0,-0.07452794095741366,0.355561188021561,False
3788,788,volatile,-1,-1,0.7518385277497013,0.8295112092692071,40.715214594415926,0.5552137015176422,0.0644378388671687,0.21201555863254962,-0.05390960669213879,0.5728988271042744,True
3789,789,volatile,-1,1,0.5020292526350563,0.66515387813194,48.593021236827084,0.810339134059137,0.018746501152385978,1.0,-0.06532820438176713,0.44966081546131415,False
3790,790,volatile,-1,-1,0.6637714789326202,0.8095343750357812,23.00314094418845,0.6585754419348631,0.04774430354189634,0.4466103842806173,-0.06621571862603695,0.6030628056927092,True
3791,791,volatile,1,-1,0.6184667451833402,0.6646256157606608,16.76072035952366,0.6118303934977868,0.017536681438198802,0.23203721980330316,-0.08022068876370428,0.514611928120461,False
3792,792,volatile,-1,-1,0.6345891045561088,0.814519572524264,30.785446394400488,0.667915984810803,0.022080900780833863,-0.26786523872107004,-0.07970394848240146,0.44992801990870795,True
3793,793,volatile,-1,-1,0.6543420292371729,0.51970465676137,8.384754393997767,0.7388898101657846,0.08495936519225689,-0.12290766817817089,-0.05764352614394033,0.3105917184932315,False
3794,794,volatile,-1,1,0.5580871861329058,0.8079402499677616,9.830914555374328,0.3834238897471507,0.045256095797188985,0.05003063621369619,-0.05540807786883571,0.4442269021757904,True
3795,795,volatile,1,1,0.7327876281522794,0.4114095617707342,41.18608587303672,0.21064819701124876,0.03782441025764888,0.45491112930994104,-0.06295156897084735,0.5336788968637388,True
